,region_center_ap,region_id,survival_days,sex,paxinos_flatmap_x,id,display_name,title,section,case_id,section_y,section_x,status,a,region_name,memo,hemisphere,injection_id,flatmap_y,flatmap_x,dob,h,region,l,case_memo,paxinos_flatmap_y,action,perfusion_date,injection_date,tracer
47,-15.5,2648,16.0,M,,21,CJ108,cj108-fr-r11a,r11a,CJ108,8.4492261,16.01400215,Active,15.4433600083,"Area 8a of cortex, dorsal part",FR injection consisted of 2 parallel tracks in area 8aD. CARET reconstruction also illustrated in Fig. 4B or Reser et al. 2013.,R,CJ108-FR,-4.09440326690674,-13.3784875869751,2007-01-19,13.6919571087,A8aD,3.86437880248,This animal was part of a project on the connections of caudal dorsolateral prefrontal cortex (area 8),,https://www.marmosetbrain.org/goto/CJ108/r11a/16.01400215/8.4492261/3,2010-03-04,2010-02-16,FR
48,-15.0,2649,10.0,M,,13,CJ74,cj74-fr-r10b,r10b,CJ74,10.018852,18.240695,Active,15.9847662747,"Area 8a of cortex, ventral part","FR injection in area 8aV, with possible minor (halo) involvement of area 47L.",R,CJ74-FR,-1.21538078784943,-14.0061721801758,2005-11-10,12.2435586043,A8aV,6.32473379374,"This animal was part of a study on the connections of marmoset caudal prefrontal cortex, focused on subdivisions of area 8.",,https://www.marmosetbrain.org/goto/CJ74/r10b/18.240695/10.018852/3,2007-06-01,2007-05-22,FR
49,-15.0,2649,16.0,M,,22,CJ108,cj108-fe-r10a,r10a,CJ108,9.4560581,18.13455815,Active,15.9847662747,"Area 8a of cortex, ventral part",FE injection in area 8aV (frontal eye field). CARET reconstruction illustrated in Fig. 4C of Reser et al. 2013 (Cereb Cortex 23: 1901–1922). Comparison between manual and automated reconstructions illustrated in Fig. 9 of Majka et al. 2016 (J Comp Neurol 524:2161–2181).,R,CJ108-FE,-1.89513409137726,-13.9832849502563,2007-01-19,12.7133094706,A8aV,5.77798824012,This animal was part of a project on the connections of caudal dorsolateral prefrontal cortex (area 8),,https://www.marmosetbrain.org/goto/CJ108/r10a/18.13455815/9.4560581/3,2010-03-04,2010-02-16,FE
50,-15.0,2649,10.0,M,,187,CJ75,cj75x-dy-r14b,r14b,CJ75X,9.249781,18.75641,Active,14.8,"Area 8a of cortex, ventral part","DY injection in the ventral part of cytoarchitectural area 8aV, with invasion of area 45. Extensive label in visual areas interpreted as indicating that it involved the central visual field (small saccade) part of the frontal eye field. This injection was illustrated in the paper by Reser et al. 2013 (Cereb Cortex 23: 1901-1922)",L,CJ75-DY,-0.301508039236069,-13.0370244979858,2006-01-23,12.5,A8aV,7.4,Case with 2 good injections (FR and DY). There was ischemic damage to the dorsal surface. ,,https://www.marmosetbrain.org/goto/CJ75X/r14b/18.75641/9.249781/3,2007-06-15,2007-06-05,DY
51,-15.0,2649,17.0,F,,178,CJ125,cj125x-fr-r14a,r14a,CJ125X,10.247142,20.129196,Active,14.5,"Area 8a of cortex, ventral part",FR injection in area 8aV (frontal eye field).,L,CJ125-FR,-1.29086971282959,-13.0766792297363,2007-02-16,12.5599994734,A8aV,6.4800000191,This animal had 2 tracer injections (FE and FR) in the dorsolateral surface of the caudal frontal cortex.,,https://www.marmosetbrain.org/goto/CJ125X/r14a/20.129196/10.247142/3,2011-11-04,2011-10-18,FR
52,-15.0,2649,14.0,F,,20,CJ94,cj94-dy-r16b,r16b,CJ94,9.406668,19.919154,Active,13.8,"Area 8a of cortex, ventral part",DY injection in the ventral part of the frontal eye field (area 8aV) wit likely halo crossing into more ventral cortex (area 45 or area 6Va. Manual reconstruction shown in Fig. 4D of Reser et al. 2013 (Cereb Cortex 23: 1901–1922).,R,CJ94-DY,-1.09825766086578,-12.3702821731567,2005-12-06,12.10004895,A8aV,7.202,Animal with multiple injections in the caudal part of the frontal lobe.,,https://www.marmosetbrain.org/goto/CJ94/r16b/19.919154/9.406668/3,2009-03-17,2009-03-03,DY
53,-14.5,2650,14.0,M,,191,CJ73,cj73x-dy-r10b,r10b,CJ73X,8.579313,13.426981,Active,16.2,Area 8b of cortex,DY injection in area 8b. Results from this injection were shown in Figures 9 and 10 of Burman et al. 2011 (Cereb Cortex 21:1712--1737). At that time the injection was estimated to be in area 9.,R,CJ73-DY,-6.72879648208618,-13.5254917144775,2005-10-15,14.3,A8b,0.6,This animal was part of a study on the connections of the rostral prefrontal cortex. It had 4 tracer injections. ,,https://www.marmosetbrain.org/goto/CJ73X/r10b/13.426981/8.579313/3,2007-03-27,2007-03-13,DY
54,-14.5,2650,14.0,M,-14.319999999999999,366,CJ73NM,cj73nm-dy-r10b,r10b,CJ73NM,8.579313,13.426981,Hidden,15.955,Area 8b of cortex,"DY injection in area 8b, primarily including the supragranular layers. Results from this injection were shown in Figures 9 and 10 of Burman et al. 2011 (Cereb Cortex 21:1712--1737). At that time the injection was estimated to be in area 9.",R,CJ73NM-DY,-5.96688914545817,-14.6004879095225,2005-10-15,14.221,A8b,0.346,This animal was part of a study on the connections of the rostral prefrontal cortex. It had 4 tracer injections. ,-6.34,https://www.marmosetbrain.org/goto/CJ73NM/r10b/13.426981/8.579313/3,2007-03-27,2007-03-13,DY
55,-14.5,2650,17.0,F,,60,CJ164,cj164-dy-r6d,r6d,CJ164,6.765404,4.393103,Active,15.5,Area 8b of cortex,"DY injection was well restricted to area 8b, close to the midline.",L,CJ164-DY,-6.64916229248047,-14.2653970718384,2014-05-25,14.3,A8b,0.95,This animal had 3 good injections in the medial frontal cortex,,https://www.marmosetbrain.org/goto/CJ164/r6d/4.393103/6.765404/3,2015-12-10,2015-11-23,DY
56,-14.5,2650,10.0,M,,14,CJ74,cj74-fb-r12b,r12b,CJ74,7.496548,14.202089,Active,15.2464850023,Area 8b of cortex,FB injection centred in area 8b. Data were summarised in Reser et al. 2013 (Cereb Cortex  23:1901–1922).,R,CJ74-FB,-6.42349243164062,-13.4890594482422,2005-11-10,14.239999786,A8b,1.36497055739,"This animal was part of a study on the connections of marmoset caudal prefrontal cortex, focused on subdivisions of area 8.",,https://www.marmosetbrain.org/goto/CJ74/r12b/14.202089/7.496548/3,2007-06-01,2007-05-22,FB
57,-14.5,2650,17.0,F,,197,CJ163L,cj163-dy-r13a,r13a,CJ163,7.657714,14.10661,Active,15.0,Area 8b of cortex,DY injection in area 8b.,L,CJ163L-DY,-6.64201927185059,-13.1952848434448,2014-04-06,14.3,A8b,1.5,"This animal had 4 injections in the medial frontal lobe: FB and DY in the left hemisphere and CTB (red and green) in the right. The injections reconstructed here are the FB and DY (images were flipped so injections appear on the right, to facilitate comparison with other cars). 

This animal also underwent electrophysiological recordings in extrastriate cortex. This resulted in some herniation and electrode tracks, visible for example in the neighbourhood of section c26b.
",,https://www.marmosetbrain.org/goto/CJ163/r13a/14.10661/7.657714/3,2015-11-19,2015-11-02,DY
58,-14.5,2652,,F,-12.82,298,CJ215,cj215-ctbgr-r14a,r14a,CJ215,11.500108,19.331573,Hidden,14.786,Area 45 of cortex,"The CTB-green injection primarily involved the supragranular and granular layers of area 45, but there was involvement of adjacent area 47L (12L).",L,CJ215-CTBgr,0.603749738005341,-12.2319379016616,2018-01-03,10.686,A45,7.96,This animal had 4 effective tracer injections,0.8000000000000007,https://www.marmosetbrain.org/goto/CJ215/r14a/19.331573/11.500108/3,2021-07-13,2021-06-30,CTBgr
59,-14.5,2652,7.0,M,-13.0,376,CJ800NM,cj800nm-ctbgr-r16a,r16a,CJ800NM,10.823795,18.470887,Hidden,14.756,Area 45 of cortex,"The CTB-green was centred in cytoarchitectural area 45, but invaded area 47L to some extent. The pattern of label included central vision representations in visual cortex, as expected from the results of an earlier study (Reser et al. 2013, Cereb Cortex 23:1901–1922).",R,CJ800NM-CTBgr,0.0851930432180823,-12.3307743527008,2013-11-16,11.096,A45,7.316,"This animal had 4 injections in the frontal lobe. The cytoarchitectural analysis used the NeuN stain. The results in this case are not particularly clear at low power due to low differentiation, but the stain was successful and cytoarchitectural features can be analysed at high magnification. ",0.4400000000000013,https://www.marmosetbrain.org/goto/CJ800NM/r16a/18.470887/10.823795/3,2016-08-22,2016-08-15,CTBgr
60,-14.5,2652,7.0,M,,144,CJ800,cj800-ctbgr-r16a,r16a,CJ800,10.823795,18.470887,Active,14.6,Area 45 of cortex,"The CTB-green was centred in cytoarchitectural area 45, but invaded area 47L to some extent. The pattern of label included central vision representations in visual cortex, as expected from the results of an earlier study (Reser et al. 2013, Cereb Cortex 23:1901–1922).",R,CJ800-CTBgr,0.390825152397156,-12.8921098709106,2013-11-16,11.4,A45,8.0,"This animal had 4 injections in the frontal lobe. The cytoarchitectural analysis used the NeuN stain. The results in this case are not particularly clear at low power due to low differentiation, but the stain was successful and cytoarchitectural features can be analysed at high magnification. ",,https://www.marmosetbrain.org/goto/CJ800/r16a/18.470887/10.823795/3,2016-08-22,2016-08-15,CTBgr
61,-14.5,2650,14.0,F,,17,CJ83,cj83-dy-r13b,r13b,CJ83,8.0197317537,13.859872268,Active,14.311328724,Area 8b of cortex,DY injection in caudal area 8b. CARET reconstruction illustrated in Figure 4A of Reser et al. 2013 (Cereb Cortex 23: 1901–1922).,L,CJ83-DY,-7.18472385406494,-12.8078880310059,2005-11-09,14.3965834081,A8b,0.896331511438,Case discussed in detail in Majka et al. (2016; J Comp Neurol 524:2161–2181) as one in which there is significant discrepancy in the location of injection site as estimated by manual and automated reconstruction methods. Note discrepancy between yellow circles in flat map (small circle is the visual estimate by an expert neuroanatomist; large circle is the estimate by the automated procedure). This indicates that the sections deviated significantly from a coronal stereotaxic plane.,,https://www.marmosetbrain.org/goto/CJ83/r13b/13.859872268/8.0197317537/3,2008-05-06,2008-04-22,DY
62,-14.5,2650,17.0,F,,61,CJ164,cj164-fb-r8c,r8c,CJ164,6.993524,2.789522,Active,14.3,Area 8b of cortex,"The FB injection was in the midline part of area 8b, with possible slight invasion of anterior cingulate area 24c. the latter may account for the label in representations of the head in most motor and premotor areas.",L,CJ164-FB,-7.35221815109253,-13.0948886871338,2014-05-25,14.25,A8b,0.7,This animal had 3 good injections in the medial frontal cortex,,https://www.marmosetbrain.org/goto/CJ164/r8c/2.789522/6.993524/3,2015-12-10,2015-11-23,FB
63,-14.5,2650,10.0,M,,15,CJ74,cj74-dy-r17b,r17b,CJ74,6.221157,13.145892,Active,13.2777349427,Area 8b of cortex,DY injection in the caudal part of area 8b. Pattern of label is similar to FB injection suggesting no involvement of cortex caudal to 8b (area 6M).,R,CJ74-DY,-7.77519464492798,-11.7315082550049,2005-11-10,14.983771991,A8b,0.193372942507,"This animal was part of a study on the connections of marmoset caudal prefrontal cortex, focused on subdivisions of area 8.",,https://www.marmosetbrain.org/goto/CJ74/r17b/13.145892/6.221157/3,2007-06-01,2007-05-22,DY
64,-13.0,2677,20.0,F,,164,CJ801,cj801-ctbgr-r8b,r8b,CJ801,8.750243,8.436113,Active,14.0,"Area 6 of cortex, dorsorostral part","The CTB-green injection was centred in the most rostral part of area 6DR, but there was likely invasion of adjacent area 8aD. This injection extended into the subjacent white matter.",R,CJ801-CTBgr,-3.12493300437927,-12.237771987915,2013-11-10,13.5,A6DR,5.0,This animal had 3 effective injections in the frontal cortex. There was also a failed attempt to inject area 11 with CTB-red (track visible in section r6c).,,https://www.marmosetbrain.org/goto/CJ801/r8b/8.436113/8.750243/3,2017-05-10,2017-04-20,CTBgr
65,-13.0,2677,17.0,F,,179,CJ125,cj125x-fe-r17a,r17a,CJ125X,8.642267,17.688512,Active,13.5,"Area 6 of cortex, dorsorostral part",FE injection in area 6DR. CARET reconstruction illustrated in Figure 12B of Burman et al. 2014 (J Comp Neurol 522:3683–3716).,L,CJ125-FE,-4.61705207824707,-11.439582824707,2007-02-16,14.9999994189,A6DR,4.0400000736,This animal had 2 tracer injections (FE and FR) in the dorsolateral surface of the caudal frontal cortex.,,https://www.marmosetbrain.org/goto/CJ125X/r17a/17.688512/8.642267/3,2011-11-04,2011-10-18,FE
66,-13.0,2681,17.0,F,,120,CJ123,cj123-fe-r17b,r17b,CJ123,9.448948,21.359099,Active,13.2,"Area 8 of cortex, caudal part",The FE injection in area 8C appeared in the paper by Burman et al. (2015) as case 4 (Fig. 12).,R,CJ123-FE,-2.22755217552185,-11.1649808883667,2007-02-09,13.3,A8C,5.8,"This animal had 2 injections (FR and FE) in subdivisions of the caudal frontal cortex, centred on subdivisions of the premotor cortex.",,https://www.marmosetbrain.org/goto/CJ123/r17b/21.359099/9.448948/3,2011-10-21,2011-10-04,FE
67,-13.0,2677,14.0,F,,158,CJ100,cj100-fr-r17b,r17b,CJ100,7.968385,15.901001,Active,13.0,"Area 6 of cortex, dorsorostral part",FR injection in the dorsal part of area 6DR; previously illustrated as case 4 in Burman et al. J Comp Neurol 522:3683–3716 (2014).,R,CJ100-FR,-5.219482421875,-10.8932685852051,2006-03-11,15.1,A6DR,3.6,"This case was part of a series of experiments on the afferent connections of somatosensory and motor cortex.

Data on frontal lobe connections need to be interpreted with caution as there is a large ischemic damage to areas 8Ad and rostral part of 6DR in the hemisphere ipsilateral to the injections. This is most apparent between sections r11 and r18.",,https://www.marmosetbrain.org/goto/CJ100/r17b/15.901001/7.968385/3,2009-10-27,2009-10-13,FR
68,-13.0,2677,17.0,M,,26,CJ110,cj110-fe-r17b,r17b,CJ110,8.35395,17.787454,Active,13.0,"Area 6 of cortex, dorsorostral part",FE injection in area 6DR. This injection was published as case 5 in Burman et al. 2014 (J Comp Neurol. 522:3683–3716). Data illustrated in Figures 10 and 11 of this paper.,L,CJ110-FE,-4.80201053619385,-10.6980266571045,2007-06-17,14.5,A6DR,4.0,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ110/r17b/17.787454/8.35395/3,2010-07-23,2010-07-06,FE
69,-13.0,2677,14.0,F,,18,CJ94,cj94-fr-r20b,r20b,CJ94,4.878574,16.938263,Active,12.9,"Area 6 of cortex, dorsorostral part","FR injection in area 6DR. Results unpublished but very similar to those of case 3 (CJ125FE), shown in Burman et al. (J Comp Neurol 522:3683–3716,2014)",R,CJ94-FR,-3.94551086425781,-10.9128923416138,2005-12-06,14.921,A6DR,4.500091,Animal with multiple injections in the caudal part of the frontal lobe.,,https://www.marmosetbrain.org/goto/CJ94/r20b/16.938263/4.878574/3,2009-03-17,2009-03-03,FR
70,-13.0,2681,20.0,F,,163,CJ801,cj801-fb-r9c,r9c,CJ801,8.933454,9.04568,Active,12.7,"Area 8 of cortex, caudal part","The FB injection was well centred in area 8C, but was relatively large, so invasion of adjacent areas is likely. Labeled neurones were found in multiple subdivisions of visual and posterior parietal cortex as expected from a 8C injection. ",R,CJ801-FB,-2.32677292823792,-10.8285531997681,2013-11-10,13.3,A8C,5.9,This animal had 3 effective injections in the frontal cortex. There was also a failed attempt to inject area 11 with CTB-red (track visible in section r6c).,,https://www.marmosetbrain.org/goto/CJ801/r9c/9.04568/8.933454/3,2017-05-10,2017-04-20,FB
71,-13.0,2677,18.0,F,,138,CJ116,cj116-fr-r16a,r16a,CJ116,8.108722,16.741236,Active,4.8,"Area 6 of cortex, dorsorostral part",The FR injection was published as case 1 in the paper by Burman et al. 2014 (J Comp Neurol 522:3683–3716).,R,CJ116-FR,-4.76446628570557,-11.0885009765625,2007-12-27,11.4,A6DR,9.6,This animal had 2 injections (FR and FE) in somatosensory/ motor cortex.,,https://www.marmosetbrain.org/goto/CJ116/r16a/16.741236/8.108722/3,2011-03-11,2011-02-21,FR
72,-12.5,2663,,F,-13.84,297,CJ215,cj215-fb-r14b,r14b,CJ215,9.477322,12.645999,Hidden,14.414,Area 24b of cortex,The FB injection was centred on the middle layers of the rostral part of anterior cingulate area 24b. Contamination of adjacent areas 8b and 32 by the injection halo was either minimal or absent),L,CJ215-FB,-7.766409509578,-14.8133496869506,2018-01-03,12.559,A24b,0.881,This animal had 4 effective tracer injections,-8.379999999999999,https://www.marmosetbrain.org/goto/CJ215/r14b/12.645999/9.477322/3,2021-07-13,2021-06-30,FB
73,-12.5,2679,17.0,M,,25,CJ110,cj110-fr-r17b,r17b,CJ110,10.69782,20.694165,Active,13.2,"Area 6 of cortex, ventral, part a","FR injection in area 6Va, published as case 1 in Burman et al. 2015 (J Comp Neurol 523:1222–1247), and presented in Figures 8 and 9 of this paper.",L,CJ110-FR,-0.3697389960289,-11.5110445022583,2007-06-17,12.2,A6Va,7.3,"Note: injections were in left hemisphere, images are flipped for consistency with other cases.",,https://www.marmosetbrain.org/goto/CJ110/r17b/20.694165/10.69782/3,2010-07-23,2010-07-06,FR
74,-12.5,2679,14.0,F,,159,CJ100,cj100-fe-r17b,r17b,CJ100,9.339179,19.122131,Active,13.0,"Area 6 of cortex, ventral, part a",FE injection involving area 8C and dorsal part of area 6Va; previously illustrated as case 5 in Burman et al. J Comp Neurol 523:1222–1247 (2015).,R,CJ100-FE,-1.54883885383606,-11.4457139968872,2006-03-11,13.1,A6Va,6.5,"This case was part of a series of experiments on the afferent connections of somatosensory and motor cortex.

Data on frontal lobe connections need to be interpreted with caution as there is a large ischemic damage to areas 8Ad and rostral part of 6DR in the hemisphere ipsilateral to the injections. This is most apparent between sections r11 and r18.",,https://www.marmosetbrain.org/goto/CJ100/r17b/19.122131/9.339179/3,2009-10-27,2009-10-13,FE
